,Unnamed: 0,name,year,home,played against,week,team  score,opp score,month,team,5wkavyds,5wkavatt,5wkavrutd,5wkavnrec,5wkavrecyds,5wkavrectd,5wkavyds^2,5wkavatt^2,5wkavrutd^2,5wkavnrec^2,5wkavrecyds^2,5wkavrectd^2,Total points,Total points predicted,Squared Error,3 Cluster Run,4 Cluster Run,5 Cluster Run
2910,2910,J.Franklin,2013,0,8,8,44,31,10,GB,3.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.21115,10.3114843225,0.0,3.0,4.0
2911,2911,J.Franklin,2013,1,8,12,26,26,11,GB,21.4,3.8,0.2,0.8,6.0,0.0,457.96,14.44,0.04,0.64,36.0,0.0,0.0,4.00403,16.0322562409,0.0,3.0,4.0
2912,2912,J.Gray,2014,1,5,8,51,23,10,NE,4.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,8.6,6.13552,6.0736616704,0.0,3.0,4.0
2913,2913,J.Gray,2014,1,25,9,43,21,11,NE,43.0,8.5,0.0,0.0,0.0,0.0,1849.0,72.25,0.0,0.0,0.0,0.0,3.3,9.50505,38.5026455025,0.0,3.0,4.0
2914,2914,J.Gray,2014,0,10,11,42,20,11,NE,16.5,6.0,0.0,0.0,0.0,0.0,272.25,36.0,0.0,0.0,0.0,0.0,43.9,4.6806,1538.16133636,0.0,3.0,4.0
2915,2915,J.Gray,2014,0,7,13,21,26,11,NE,99.5,19.0,2.0,0.0,0.0,0.0,9900.25,361.0,4.0,0.0,0.0,0.0,0.4,10.34759,98.9545468081,1.0,1.0,3.0
2916,2916,J.Gray,2014,0,28,14,23,14,12,NE,66.0,14.0,0.8,0.0,0.0,0.0,4356.0,196.0,0.64,0.0,0.0,0.0,0.9,7.54009,44.0907952081,2.0,2.0,0.0
2917,2917,J.Gray,2014,1,18,15,41,13,12,NE,66.2,14.0,0.8,0.0,0.0,0.0,4382.44,196.0,0.64,0.0,0.0,0.0,6.9,11.62339,22.3104130921,2.0,2.0,0.0
2918,2918,J.Gray,2014,0,20,16,17,16,12,NE,61.4,12.8,0.8,0.2,1.4,0.0,3769.96,163.84,0.64,0.04,1.96,0.0,6.5,5.82179,0.4599688041,2.0,2.0,0.0
2919,2919,J.Grimes,2013,0,12,17,10,16,12,HOU,11.5,2.5,0.0,0.0,0.0,0.0,132.25,6.25,0.0,0.0,0.0,0.0,16.6,2.08193,210.774356525,0.0,3.0,4.0
2920,2920,J.Grimes,2014,1,24,1,17,6,9,HOU,25.0,8.0,0.5,3.0,38.0,0.0,625.0,64.0,0.25,9.0,1444.0,0.0,0.2,6.92408,45.2132518464,0.0,3.0,4.0
2921,2921,J.Grimes,2014,0,27,2,30,14,9,HOU,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.9,2.91744,4.0700641536,0.0,3.0,4.0
2922,2922,J.Grimes,2014,0,22,3,17,30,9,HOU,4.5,1.5,0.0,0.0,0.0,0.0,20.25,2.25,0.0,0.0,0.0,0.0,3.6,2.65502,0.8929872004,0.0,3.0,4.0
2923,2923,J.Grimes,2014,0,12,8,30,16,10,HOU,17.8,5.2,0.2,1.4,21.4,0.0,316.84,27.04,0.04,1.96,457.96,0.0,0.7,6.71944,36.2336579136,0.0,3.0,4.0
2924,2924,J.Grimes,2014,0,3,11,23,7,11,HOU,14.6,4.6,0.2,1.4,21.4,0.0,213.16,21.16,0.04,1.96,457.96,0.0,5.4,3.84835,2.4076177225,0.0,3.0,4.0
2925,2925,J.Grimes,2014,1,2,12,13,22,11,HOU,15.4,4.0,0.0,0.2,6.2,0.0,237.16,16.0,0.0,0.04,38.44,0.0,4.8,2.77083,4.1175308889,0.0,3.0,4.0
2926,2926,J.Grimes,2014,1,12,13,45,21,11,HOU,18.2,4.2,0.0,0.8,12.6,0.0,331.24,17.64,0.0,0.64,158.76,0.0,1.3,7.19203,34.7160175209,0.0,3.0,4.0
2927,2927,J.Grimes,2014,1,1,16,25,13,12,HOU,19.0,4.6,0.0,0.8,12.6,0.0,361.0,21.16,0.0,0.64,158.76,0.0,0.2,4.93184,22.3903097856,0.0,3.0,4.0
2928,2928,J.Grimes,2014,1,11,17,23,17,12,HOU,18.4,4.6,0.0,0.6,6.4,0.0,338.56,21.16,0.0,0.36,40.96,0.0,6.8,3.93412,8.2132681744,0.0,3.0,4.0
2929,2929,J.Harper,2011,0,3,4,31,13,10,TEN,5.0,1.5,0.0,0.5,10.5,0.0,25.0,2.25,0.0,0.25,110.25,0.0,0.2,3.40436,10.2679230096,0.0,3.0,4.0
2930,2930,J.Harper,2011,1,9,7,7,41,10,TEN,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.4,1.47201,1.1492054401,0.0,3.0,4.0
2931,2931,J.Harper,2011,1,10,8,27,10,10,TEN,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.91185,8.4788704225,0.0,3.0,4.0
2932,2932,J.Harper,2011,0,10,15,13,27,12,TEN,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,1.27068,0.5939476624,0.0,3.0,4.0
2933,2933,J.Harper,2011,1,11,16,23,17,12,TEN,3.8,1.8,0.0,0.4,4.6,0.0,14.44,3.24,0.0,0.16,21.16,0.0,5.1,1.93762,10.0006472644,0.0,3.0,4.0
2934,2934,J.Harper,2011,0,9,17,23,22,1,TEN,3.0,2.0,0.2,0.4,1.4,0.0,9.0,4.0,0.04,0.16,1.96,0.0,2.3,2.6615,0.13068225,0.0,3.0,4.0
2935,2935,J.Harper,2012,1,19,1,13,34,9,TEN,6.4,2.6,0.2,0.6,2.2,0.0,40.96,6.76,0.04,0.36,4.84,0.0,1.1,2.51983,2.0159172289,0.0,3.0,4.0
2936,2936,J.Harper,2012,1,4,6,26,23,10,TEN,6.2,2.4,0.2,0.8,3.8,0.0,38.44,5.76,0.04,0.64,14.44,0.0,6.1,4.65444,2.0896437136,0.0,3.0,4.0
2937,2937,J.Harper,2012,0,17,7,35,34,10,TEN,6.4,2.6,0.4,0.8,3.8,0.0,40.96,6.76,0.16,0.64,14.44,0.0,12.8,2.99095,96.2174619025,0.0,3.0,4.0
2938,2938,J.Harper,2012,1,10,8,13,19,10,TEN,7.4,3.6,0.8,0.6,3.4,0.0,54.76,12.96,0.64,0.36,11.56,0.0,-0.1,4.00426,16.8449501476,0.0,3.0,4.0
2939,2939,J.Harper,2012,0,18,10,37,3,11,TEN,6.0,3.0,0.6,0.4,2.4,0.0,36.0,9.0,0.36,0.16,5.76,0.0,0.0,4.28552,18.3656816704,0.0,3.0,4.0
2940,2940,J.Harper,2012,0,7,16,7,55,12,TEN,2.2,2.6,0.6,0.2,1.6,0.0,4.84,6.76,0.36,0.04,2.56,0.0,1.9,4.0837,4.76854569,0.0,3.0,4.0
2941,2941,J.Harris,2014,0,2,14,42,21,12,PIT,5.4,3.6,0.6,0.0,0.0,0.0,29.16,12.96,0.36,0.0,0.0,0.0,0.9,3.9216,9.13006656,0.0,3.0,4.0
2942,2942,J.Harris,2014,1,2,17,27,17,12,PIT,7.0,4.0,0.4,0.0,0.0,0.0,49.0,16.0,0.16,0.0,0.0,0.0,0.7,3.49792,7.8283563264,0.0,3.0,4.0
2943,2943,J.Harrison,2010,1,26,2,14,16,9,CLE,26.0,4.5,0.0,0.5,3.5,0.0,676.0,20.25,0.0,0.25,12.25,0.0,4.8,4.84908,0.0024088464,0.0,3.0,4.0
2944,2944,J.Harrison,2010,1,13,5,10,20,10,CLE,16.5,8.0,0.0,1.5,17.5,0.0,272.25,64.0,0.0,2.25,306.25,0.0,0.6,7.39993,46.2390480049,0.0,3.0,4.0
2945,2945,J.Harrison,2010,1,10,9,26,24,11,PHI,3.0,3.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.6,2.8203,4.92973209,0.0,3.0,4.0
2946,2946,J.Harrison,2010,0,24,10,59,28,11,PHI,3.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,18.4,6.23917,147.885786289,0.0,3.0,4.0
2947,2947,J.Harrison,2010,0,5,12,26,31,11,PHI,41.2,8.8,0.2,1.0,11.4,0.0,1697.44,77.44,0.04,1.0,129.96,0.0,0.6,6.21245,31.4995950025,0.0,3.0,4.0
2948,2948,J.Harrison,2010,1,9,13,34,24,12,PHI,31.2,7.2,0.2,1.0,10.8,0.0,973.44,51.84,0.04,1.0,116.64,0.0,2.0,6.56062,20.7992547844,0.0,3.0,4.0
2949,2949,J.Harrison,2010,0,21,14,30,27,12,PHI,28.6,4.6,0.2,0.4,3.8,0.0,817.96,21.16,0.04,0.16,14.44,0.0,0.0,4.456,19.855936,0.0,3.0,4.0
2950,2950,J.Harrison,2010,0,22,15,38,31,12,PHI,27.4,3.6,0.2,0.4,3.8,0.0,750.76,12.96,0.04,0.16,14.44,0.0,1.0,4.34323,11.1771868329,0.0,3.0,4.0
2951,2951,J.Harrison,2010,1,21,17,13,14,1,PHI,26.8,3.4,0.2,0.6,5.2,0.0,718.24,11.56,0.04,0.36,27.04,0.0,9.6,3.09803,42.2756138809,0.0,3.0,4.0
2952,2952,J.Harrison,2011,0,16,1,27,20,9,DET,24.8,5.4,0.0,1.4,5.6,0.0,615.04,29.16,0.0,1.96,31.36,0.0,2.7,4.48583,3.1891887889,0.0,3.0,4.0
2953,2953,J.Harrison,2011,1,26,2,48,3,9,DET,29.8,6.8,0.0,1.2,4.8,0.0,888.04,46.24,0.0,1.44,23.04,0.0,0.6,7.18593,43.3744739649,0.0,3.0,4.0
2954,2954,J.Harrison,2011,0,8,3,26,23,9,DET,27.0,7.0,0.0,1.2,4.8,0.0,729.0,49.0,0.0,1.44,23.04,0.0,1.1,4.54127,11.8423392129,0.0,3.0,4.0
2955,2955,J.Hester,2010,1,11,2,38,13,9,SD,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.7,4.07358,11.3810420164,0.0,3.0,4.0
2956,2956,J.Hester,2010,0,31,3,20,27,9,SD,3.5,1.5,0.0,0.0,0.0,0.0,12.25,2.25,0.0,0.0,0.0,0.0,0.2,3.57444,11.3868453136,0.0,3.0,4.0
2957,2957,J.Hester,2010,1,29,4,41,10,10,SD,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,5.0,5.24849,0.0617472801,0.0,3.0,4.0
2958,2958,J.Hester,2010,0,27,5,27,35,10,SD,5.0,2.5,0.0,1.5,20.0,0.0,25.0,6.25,0.0,2.25,400.0,0.0,2.2,3.87121,2.7929428641,0.0,3.0,4.0
2959,2959,J.Hester,2010,0,32,6,17,20,10,SD,4.6,1.8,0.0,1.6,12.8,0.0,21.16,3.24,0.0,2.56,163.84,0.0,0.9,3.95888,9.3567468544,0.0,3.0,4.0
2960,2960,J.Hester,2010,1,19,7,20,23,10,SD,5.2,2.0,0.0,1.4,12.8,0.0,27.04,4.0,0.0,1.96,163.84,0.0,0.2,2.67761,6.1385513121,0.0,3.0,4.0
2961,2961,J.Hester,2010,1,12,8,33,25,10,SD,4.2,1.6,0.0,1.4,12.8,0.0,17.64,2.56,0.0,1.96,163.84,0.0,1.8,2.27963,0.2300449369,0.0,3.0,4.0
2962,2962,J.Hester,2010,0,9,9,29,23,11,SD,5.4,2.0,0.0,1.8,14.8,0.0,29.16,4.0,0.0,3.24,219.04,0.0,3.5,2.94338,0.3098258244,0.0,3.0,4.0
2963,2963,J.Hester,2010,1,25,11,35,14,11,SD,4.8,1.8,0.0,1.8,12.4,0.0,23.04,3.24,0.0,3.24,153.76,0.0,7.6,2.14177,29.7922747329,0.0,3.0,4.0
2964,2964,J.Hester,2010,0,10,12,36,14,11,SD,5.0,2.2,0.0,1.8,11.0,0.2,25.0,4.84,0.0,3.24,121.0,0.04,3.4,3.56581,0.0274929561,0.0,3.0,4.0
2965,2965,J.Hester,2010,1,27,13,13,28,12,SD,4.4,2.0,0.0,2.4,16.6,0.2,19.36,4.0,0.0,5.76,275.56,0.04,0.0,3.84692,14.7987934864,0.0,3.0,4.0
2966,2966,J.Hester,2010,1,26,14,31,0,12,SD,4.0,1.8,0.0,2.4,16.6,0.2,16.0,3.24,0.0,5.76,275.56,0.04,0.4,6.63459,38.8701124681,0.0,3.0,4.0
2967,2967,J.Hester,2010,1,30,15,34,7,12,SD,3.6,1.8,0.0,1.8,14.2,0.2,12.96,3.24,0.0,3.24,201.64,0.04,-0.1,5.83983,35.2815804289,0.0,3.0,4.0
2968,2968,J.Hester,2010,0,2,16,20,34,12,SD,3.6,1.4,0.0,1.4,7.0,0.2,12.96,1.96,0.0,1.96,49.0,0.04,0.1,3.13553,9.2144423809,0.0,3.0,4.0
2969,2969,J.Hester,2011,1,8,1,24,17,9,SD,2.4,1.2,0.0,1.0,5.2,0.0,5.76,1.44,0.0,1.0,27.04,0.0,-0.7,2.83361,12.4863996321,0.0,3.0,4.0
2970,2970,J.Hester,2011,0,19,2,21,35,9,SD,2.4,1.2,0.0,0.8,1.0,0.0,5.76,1.44,0.0,0.64,1.0,0.0,1.2,2.28834,1.1844839556,0.0,3.0,4.0
2971,2971,J.Hester,2011,1,26,3,20,17,9,SD,4.8,1.4,0.0,0.8,1.0,0.0,23.04,1.96,0.0,0.64,1.0,0.0,0.3,1.46066,1.3471316356,0.0,3.0,4.0
2972,2972,J.Hester,2011,1,18,4,26,16,10,SD,4.2,1.2,0.0,1.0,1.4,0.0,17.64,1.44,0.0,1.0,1.96,0.0,0.0,1.97542,3.9022841764,0.0,3.0,4.0
2973,2973,J.Hester,2011,0,25,5,29,24,10,SD,2.8,1.0,0.0,0.8,3.0,0.0,7.84,1.0,0.0,0.64,9.0,0.0,6.0,1.9199,16.64721601,0.0,3.0,4.0
2974,2974,J.Hester,2011,0,26,8,20,23,10,SD,12.0,2.8,0.0,1.2,5.6,0.0,144.0,7.84,0.0,1.44,31.36,0.0,0.1,2.53686,5.9382866596,0.0,3.0,4.0
2975,2975,J.Hester,2011,1,7,9,38,45,11,SD,12.2,3.0,0.0,0.6,3.0,0.0,148.84,9.0,0.0,0.36,9.0,0.0,-1.5,2.86997,19.0966378009,0.0,3.0,4.0
2976,2976,J.Hester,2011,1,27,10,17,24,11,SD,10.4,3.0,0.0,0.8,3.4,0.0,108.16,9.0,0.0,0.64,11.56,0.0,6.8,1.38667,29.3041416889,0.0,3.0,4.0
2977,2977,J.Hester,2011,0,5,11,20,31,11,SD,10.4,3.0,0.0,0.8,4.4,0.2,108.16,9.0,0.0,0.64,19.36,0.04,0.7,2.84286,4.5918489796,0.0,3.0,4.0
2978,2978,J.Hester,2011,1,25,12,13,16,11,SD,10.6,3.0,0.0,1.2,5.6,0.2,112.36,9.0,0.0,1.44,31.36,0.04,0.2,2.89298,7.2521412804,0.0,3.0,4.0
2979,2979,J.Hester,2011,0,11,13,38,14,12,SD,1.6,1.0,0.0,0.8,3.0,0.2,2.56,1.0,0.0,0.64,9.0,0.04,0.3,2.17086,3.5001171396,0.0,3.0,4.0
2980,2980,J.Hester,2011,1,17,14,37,10,12,SD,1.6,1.0,0.0,1.0,3.4,0.2,2.56,1.0,0.0,1.0,11.56,0.04,0.7,2.39181,2.8622210761,0.0,3.0,4.0
2981,2981,J.Hester,2011,1,1,15,34,14,12,SD,2.4,1.4,0.0,0.8,3.0,0.2,5.76,1.96,0.0,0.64,9.0,0.04,0.6,1.92497,1.7555455009,0.0,3.0,4.0
2982,2982,J.Hester,2011,0,6,16,10,38,12,SD,3.4,1.6,0.0,0.6,1.6,0.0,11.56,2.56,0.0,0.36,2.56,0.0,0.6,2.17711,2.4872759521,0.0,3.0,4.0
2983,2983,J.Hester,2011,0,27,17,38,26,1,SD,3.8,1.6,0.0,0.4,1.0,0.0,14.44,2.56,0.0,0.16,1.0,0.0,0.5,2.47391,3.8963206881,0.0,3.0,4.0
2984,2984,J.Hester,2012,0,1,15,34,17,12,DEN,4.4,1.8,0.0,0.4,1.0,0.0,19.36,3.24,0.0,0.16,1.0,0.0,8.0,2.7023,28.06562529,0.0,3.0,4.0
2985,2985,J.Hester,2012,1,3,16,34,12,12,DEN,8.2,3.0,0.2,0.2,0.6,0.0,67.24,9.0,0.04,0.04,0.36,0.0,6.6,3.56773,9.1946613529,0.0,3.0,4.0
2986,2986,J.Hester,2012,1,26,17,38,3,12,DEN,8.0,3.0,0.4,0.2,0.6,0.0,64.0,9.0,0.16,0.04,0.36,0.0,6.2,4.60086,2.5572487396,0.0,3.0,4.0
2987,2987,J.Hill,2014,1,13,2,24,10,9,CIN,9.5,2.0,0.0,0.0,0.0,0.0,90.25,4.0,0.0,0.0,0.0,0.0,15.6,3.40385,148.746074822,0.0,3.0,4.0
2988,2988,J.Hill,2014,1,12,3,33,7,9,CIN,37.0,7.5,0.5,1.0,11.0,0.0,1369.0,56.25,0.25,1.0,121.0,0.0,9.9,7.85279,4.1910687841,0.0,3.0,4.0
2989,2989,J.Hill,2014,0,19,5,17,43,10,CIN,19.5,3.5,0.5,0.0,0.0,0.0,380.25,12.25,0.25,0.0,0.0,0.0,6.9,2.90315,15.9748099225,0.0,3.0,4.0
2990,2990,J.Hill,2014,1,14,6,37,37,10,CIN,0.5,1.0,0.0,1.5,34.0,0.0,0.25,1.0,0.0,2.25,1156.0,0.0,9.5,7.10559,5.7331992481,0.0,3.0,4.0
2991,2991,J.Hill,2014,0,10,7,0,27,10,CIN,31.0,7.2,0.6,1.8,20.6,0.0,961.0,51.84,0.36,3.24,424.36,0.0,1.5,4.93972,11.8316736784,0.0,3.0,4.0
2992,2992,J.Hill,2014,1,1,8,27,24,10,CIN,30.2,7.2,0.6,1.8,20.6,0.0,912.04,51.84,0.36,3.24,424.36,0.0,5.3,6.17009,0.7570566081,0.0,3.0,4.0
2993,2993,J.Hill,2014,1,11,9,33,23,11,CIN,20.4,6.2,0.4,2.2,21.8,0.0,416.16,38.44,0.16,4.84,475.24,0.0,28.3,4.4867,567.07325689,0.0,3.0,4.0
2994,2994,J.Hill,2014,1,3,10,3,24,11,CIN,43.4,9.6,0.6,2.4,23.6,0.0,1883.56,92.16,0.36,5.76,556.96,0.0,4.1,5.81414,2.9382759396,0.0,3.0,4.0
2995,2995,J.Hill,2014,0,15,11,27,10,11,CIN,54.2,11.6,0.6,2.0,11.2,0.0,2937.64,134.56,0.36,4.0,125.44,0.0,14.5,10.10932,19.2780708624,2.0,2.0,0.0
2996,2996,J.Hill,2014,0,9,12,22,13,11,CIN,80.2,15.4,0.4,1.4,11.2,0.0,6432.04,237.16,0.16,1.96,125.44,0.0,15.6,11.96404,13.2202051216,2.0,2.0,3.0
2997,2997,J.Hill,2014,0,16,13,14,13,11,CIN,94.6,18.2,0.6,1.6,13.0,0.0,8949.16,331.24,0.36,2.56,169.0,0.0,5.2,10.42132,27.2621825424,1.0,1.0,3.0
2998,2998,J.Hill,2014,1,4,14,21,42,12,CIN,97.6,18.8,0.6,1.6,9.8,0.0,9525.76,353.44,0.36,2.56,96.04,0.0,6.7,10.35145,13.3330871025,1.0,1.0,3.0
2999,2999,J.Hill,2014,0,3,15,30,0,12,CIN,76.0,15.6,0.2,2.0,12.2,0.0,5776.0,243.36,0.04,4.0,148.84,0.0,23.2,14.03205,84.0513072025,2.0,2.0,0.0
3000,3000,J.Hill,2014,1,25,16,37,28,12,CIN,94.6,18.2,0.6,2.0,11.8,0.0,8949.16,331.24,0.36,4.0,139.24,0.0,18.7,16.64073,4.2405929329,1.0,1.0,3.0
3001,3001,J.Hill,2014,0,4,17,17,27,12,CIN,93.6,17.2,0.8,1.8,9.2,0.0,8760.96,295.84,0.64,3.24,84.64,0.0,11.0,8.29186,7.3340222596,1.0,1.0,3.0
3002,3002,J.Jes,2010,1,9,8,30,17,11,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.88323,2.1999712329,0.0,3.0,4.0
3003,3003,J.Jes,2010,0,23,9,24,26,11,IND,2.0,1.5,0.0,0.0,0.0,0.0,4.0,2.25,0.0,0.0,0.0,0.0,13.2,2.32267,118.316307929,0.0,3.0,4.0
3004,3004,J.Jes,2010,1,2,10,23,17,11,IND,6.0,2.0,1.0,0.0,0.0,0.0,36.0,4.0,1.0,0.0,0.0,0.0,8.6,3.88521,22.2292447441,0.0,3.0,4.0
3005,3005,J.Jes,2010,0,19,11,28,31,11,IND,13.0,5.0,0.5,0.0,0.0,0.0,169.0,25.0,0.25,0.0,0.0,0.0,2.7,6.63724,15.5018588176,0.0,3.0,4.0
3006,3006,J.Jes,2010,1,28,12,14,36,11,IND,9.0,4.0,0.6,0.8,4.8,0.0,81.0,16.0,0.36,0.64,23.04,0.0,0.2,6.30533,37.2750544089,0.0,3.0,4.0
3007,3007,J.Jes,2010,1,21,13,35,38,12,IND,9.0,4.4,0.6,1.4,9.2,0.0,81.0,19.36,0.36,1.96,84.64,0.0,15.5,6.16014,87.2329848196,0.0,3.0,4.0
3008,3008,J.Jes,2010,0,12,14,30,28,12,IND,11.8,5.0,1.0,1.8,12.6,0.0,139.24,25.0,1.0,3.24,158.76,0.0,10.9,10.35247,0.2997891009,0.0,3.0,4.0
3009,3009,J.Jes,2010,1,11,15,34,24,12,IND,19.2,7.6,0.8,1.8,12.6,0.0,368.64,57.76,0.64,3.24,158.76,0.0,0.0,10.79113,116.448486677,0.0,3.0,4.0
3010,3010,J.Johnson,2011,0,28,12,16,13,11,DEN,-1.0,1.5,0.0,0.5,4.0,0.0,1.0,2.25,0.0,0.25,16.0,0.0,2.4,2.89183,0.2418967489,0.0,3.0,4.0
3011,3011,J.Johnson,2011,1,5,14,13,10,12,DEN,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,2.9,2.36702,0.2840676804,0.0,3.0,4.0
3012,3012,J.Johnson,2011,1,19,15,23,41,12,DEN,9.0,1.0,0.0,1.0,5.5,0.0,81.0,1.0,0.0,1.0,30.25,0.0,2.5,3.82839,1.7646199921,0.0,3.0,4.0
3013,3013,J.Johnson,2011,0,17,16,14,40,12,DEN,12.5,0.5,0.0,0.0,0.0,0.0,156.25,0.25,0.0,0.0,0.0,0.0,4.2,1.14283,9.3462884089,0.0,3.0,4.0
3014,3014,J.Johnson,2011,1,26,17,3,7,1,DEN,12.8,2.4,0.0,1.4,12.4,0.0,163.84,5.76,0.0,1.96,153.76,0.0,1.3,3.44339,4.5941206921,0.0,3.0,4.0
3015,3015,J.Johnson,2013,1,20,8,49,9,10,CIN,15.8,2.2,0.0,1.2,10.8,0.0,249.64,4.84,0.0,1.44,116.64,0.0,-0.3,4.09103,19.2811444609,0.0,3.0,4.0
3016,3016,J.Johnson,2013,1,8,16,42,14,12,CIN,19.2,2.8,0.0,0.8,6.0,0.0,368.64,7.84,0.0,0.64,36.0,0.0,0.3,4.74729,19.7783883441,0.0,3.0,4.0
3017,3017,J.Jones,2010,1,30,1,31,6,9,SEA,16.2,3.2,0.0,0.4,3.8,0.0,262.44,10.24,0.0,0.16,14.44,0.0,1.8,4.9916,10.18631056,0.0,3.0,4.0
3018,3018,J.Jones,2010,0,16,6,31,6,10,NO,6.0,2.0,0.0,0.0,0.0,0.0,36.0,4.0,0.0,0.0,0.0,0.0,3.8,2.87188,0.8614067344,0.0,3.0,4.0
3019,3019,J.Jones,2010,1,3,7,17,30,10,NO,16.0,4.5,0.0,0.5,3.0,0.0,256.0,20.25,0.0,0.25,9.0,0.0,0.7,3.89669,10.2188269561,0.0,3.0,4.0
3020,3020,J.Jones,2010,1,4,8,20,10,10,NO,3.0,0.5,0.0,0.5,0.5,0.0,9.0,0.25,0.0,0.25,0.25,0.0,3.6,1.60721,3.9712119841,0.0,3.0,4.0
3021,3021,J.Jones,2010,0,14,9,34,3,11,NO,8.0,3.5,0.0,1.5,10.0,0.0,64.0,12.25,0.0,2.25,100.0,0.0,6.2,3.30739,8.3671926121,0.0,3.0,4.0
3022,3022,J.Jones,2010,1,31,11,34,19,11,NO,26.8,5.4,0.0,1.4,4.2,0.0,718.24,29.16,0.0,1.96,17.64,0.0,1.2,5.49423,18.4404112929,0.0,3.0,4.0
3023,3023,J.Jones,2010,0,21,12,30,27,11,NO,25.2,5.4,0.0,1.8,5.8,0.0,635.04,29.16,0.0,3.24,33.64,0.0,6.6,4.15621,5.9721095641,0.0,3.0,4.0
3024,3024,J.Jones,2010,0,2,13,34,30,12,NO,27.8,5.6,0.0,2.2,8.8,0.0,772.84,31.36,0.0,4.84,77.44,0.0,0.9,6.72564,33.9380814096,0.0,3.0,4.0
3025,3025,J.Jones,2010,0,1,15,24,30,12,NO,27.2,5.8,0.0,2.6,9.8,0.0,739.84,33.64,0.0,6.76,96.04,0.0,1.1,4.81633,13.8111086689,0.0,3.0,4.0
3026,3026,J.Jones,2010,0,13,16,17,14,12,NO,26.2,5.2,0.0,2.0,5.8,0.0,686.44,27.04,0.0,4.0,33.64,0.0,0.2,3.92763,13.8952254169,0.0,3.0,4.0
3027,3027,J.Jones,2010,1,16,17,13,23,1,NO,13.0,4.2,0.0,1.6,7.0,0.0,169.0,17.64,0.0,2.56,49.0,0.0,-1.1,3.6657,22.71189649,0.0,3.0,4.0
3028,3028,J.Kuhn,2010,1,17,2,34,7,9,GB,7.5,1.0,0.5,0.0,0.0,0.0,56.25,1.0,0.25,0.0,0.0,0.0,1.6,5.61746,16.1399848516,0.0,3.0,4.0
3029,3029,J.Kuhn,2010,0,5,3,17,20,9,GB,18.0,4.5,0.0,0.0,0.0,0.0,324.0,20.25,0.0,0.0,0.0,0.0,5.1,4.21605,0.7813676025,0.0,3.0,4.0
3030,3030,J.Kuhn,2010,1,6,4,28,26,10,GB,15.5,3.0,0.0,1.0,10.0,0.0,240.25,9.0,0.0,1.0,100.0,0.0,3.9,3.77776,0.0149426176,0.0,3.0,4.0
3031,3031,J.Kuhn,2010,0,24,5,13,16,10,GB,19.5,4.5,0.0,0.0,0.0,0.0,380.25,20.25,0.0,0.0,0.0,0.0,1.7,5.2193,12.38547249,0.0,3.0,4.0
3032,3032,J.Kuhn,2010,1,18,6,20,23,10,GB,26.6,5.8,0.2,0.8,5.0,0.0,707.56,33.64,0.04,0.64,25.0,0.0,0.9,3.45479,6.5269519441,0.0,3.0,4.0
3033,3033,J.Kuhn,2010,1,8,7,28,24,10,GB,25.4,6.4,0.0,0.8,5.0,0.0,645.16,40.96,0.0,0.64,25.0,0.0,1.2,4.57169,11.3682934561,0.0,3.0,4.0
3034,3034,J.Kuhn,2010,0,20,8,9,0,10,GB,20.6,6.0,0.0,0.8,5.0,0.0,424.36,36.0,0.0,0.64,25.0,0.0,2.1,3.65286,2.4113741796,0.0,3.0,4.0
3035,3035,J.Kuhn,2010,1,21,9,45,7,11,GB,18.6,6.4,0.0,0.4,1.0,0.0,345.96,40.96,0.0,0.16,1.0,0.0,6.2,3.73952,6.0539618304,0.0,3.0,4.0
3036,3036,J.Kuhn,2010,0,8,11,31,3,11,GB,20.8,7.2,0.0,0.8,3.4,0.0,432.64,51.84,0.0,0.64,11.56,0.0,0.0,5.12371,26.2524041641,0.0,3.0,4.0
3037,3037,J.Kuhn,2010,0,13,12,17,20,11,GB,18.4,6.6,0.0,0.4,2.4,0.0,338.56,43.56,0.0,0.16,5.76,0.0,0.9,3.929,9.174841,0.0,3.0,4.0
3038,3038,J.Kuhn,2010,1,30,13,34,16,12,GB,16.6,5.6,0.0,0.6,4.2,0.0,275.56,31.36,0.0,0.36,17.64,0.0,7.7,7.88631,0.0347114161,0.0,3.0,4.0
